1607358570 47 26 17 11 13 11 7 2
1607358755 47 26 17 11 13 11 8 2
1607359062 47 26 18 11 13 11 8 2
1607359268 47 26 19 11 13 11 8 2
1607359399 47 26 20 11 13 11 8 2
1607359416 47 26 20 11 14 11 8 2
1607359435 47 26 21 11 14 11 8 2
1607359565 47 26 21 11 15 11 8 2
1607360053 48 26 21 11 15 11 8 2
1607360177 48 26 21 12 15 11 8 2
1607361572 48 27 21 12 15 11 8 2
1607361648 48 27 21 12 16 11 8 2
1607364390 48 27 21 12 16 12 8 2
1607364403 48 27 21 12 16 13 8 2
1607364861 48 27 21 13 16 13 8 2
1607365008 48 27 22 13 16 13 8 2
1607365459 48 28 22 13 16 13 8 2
1607365511 48 28 22 14 16 13 8 2
1607366215 48 29 22 14 16 13 8 2
1607366333 48 29 22 14 16 13 8 3
1607367606 48 30 22 14 16 13 8 3
1607367760 48 31 22 14 16 13 8 3
1607368275 48 32 22 14 16 13 8 3
1607368637 48 33 22 14 16 13 8 3
1607370270 48 34 22 14 16 13 8 3
1607375457 48 35 22 14 16 13 8 3
1607376903 48 35 22 14 16 13 8 4
1607379650 48 36 22 14 16 13 8 4
1607380344 48 36 22 14 16 13 9 4
1607385036 48 37 22 14 16 13 9 4
1607385337 48 37 22 14 16 13 10 4
1607385447 48 37 23 14 16 13 10 4
1607385460 48 37 24 14 16 13 10 4
1607387049 48 37 25 14 16 13 10 4
1607388929 48 37 26 14 16 13 10 4
1607389298 48 37 27 14 16 13 10 4
1607389471 48 38 27 14 16 13 10 4
1607389604 48 38 27 14 16 13 11 4
1607389620 48 38 28 14 16 13 11 4
1607389631 48 38 29 14 16 13 11 4
1607392478 48 38 30 14 16 13 11 4
1607392636 48 38 31 14 16 13 11 4
1607396493 48 38 31 15 16 13 11 4
1607432306 48 38 32 15 16 13 11 4
1607432730 48 38 33 15 16 13 11 4
1607432835 48 38 33 15 17 13 11 4
1607433143 48 39 33 15 17 13 11 4
1607433422 48 40 33 15 17 13 11 4
1607435027 48 41 33 15 17 13 11 4
1607435594 48 41 33 15 17 13 12 4
1607435780 48 41 34 15 17 13 12 4
1607435867 48 41 34 16 17 13 12 4
1607437816 49 41 34 16 17 13 12 4
1607437832 50 41 34 16 17 13 12 4
1607446430 50 42 34 16 17 13 12 4
1607447110 50 43 34 16 17 13 12 4
1607447422 50 44 34 16 17 13 12 4
1607448226 50 44 34 17 17 13 12 4
1607448332 50 44 34 17 17 13 13 4
1607448363 50 44 35 17 17 13 13 4
1607448380 50 44 36 17 17 13 13 4
1607450772 50 44 37 17 17 13 13 4
1607451064 50 44 37 18 17 13 13 4
1607456226 50 44 38 18 17 13 13 4
1607458025 50 44 38 18 17 13 13 5
